,customer_id,first_name,last_name,total_sale_thb,shipping_thb,tax_thb,created_date,updated_date
2740,13626,Geoffrey,Aleksandrev,115.07,0.0,6.77,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2741,20313,Geoffrey,Gerg,101.8,16.36,3.64,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2742,23030,Geoffry,Bysouth,233.84,19.48,11.36,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2743,53486,Geoffry,Ledgard,116.88,18.37,6.66,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2744,51217,Geoffry,Ankers,135.2,0.0,7.95,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2745,14577,Georg,Taggert,94.23,14.81,5.37,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2746,15596,Georg,Pratton,104.26,16.55,4.96,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2747,16782,Georg,Adamini,14.69,5.0,0.59,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2748,59819,Georg,Tickle,108.3,0.0,0.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2749,58455,George,Dunan,66.46,10.55,3.16,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2750,19873,George,Powdrill,64.33,10.46,2.0700000000000003,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2751,53047,Georgeanna,Neligan,160.96,0.0,9.11,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2752,10873,Georgeanne,Mannakee,326.87,13.27,18.450000000000003,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2753,49570,Georgeanne,Coltart,105.41,16.9,4.01,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2754,10965,Georgena,Boyce,114.66,18.2,5.46,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2755,13419,Georges,Sciusscietto,404.71,19.65,17.46,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2756,58112,Georges,McClure,148.78,0.0,9.73,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2757,57962,Georges,Deniscke,198.81,11.82,10.59,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2758,57576,Georgeta,Tommasuzzi,22.05,5.0,0.7,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2759,15295,Georgette,Bithell,26.2,5.0,1.2,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2760,11044,Georgiana,Grattage,124.14,19.65,6.24,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2761,16629,Georgianna,Trevascus,75.95,12.08,3.47,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2762,49788,Georgina,Livick,311.59,0.0,17.64,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2763,11059,Georgina,Tidman,153.58,0.0,4.33,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2764,17896,Georgine,Mahony,161.97,0.0,9.17,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2765,57008,Gerard,Karpychev,301.09000000000003,6.15,16.69,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2766,19940,Gerard,Avrasin,331.2,0.0,13.65,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2767,41386,Gerardo,Bulstrode,97.03,15.65,3.13,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2768,16945,Gerardo,Cosgry,120.87,19.11,6.21,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2769,22581,Gerda,Dack,160.99,0.0,4.54,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2770,22177,Gerda,Slaten,225.78,0.0,13.78,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2771,10868,Gerda,Basketter,84.86,13.47,4.04,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2772,11283,Gerda,Milksop,80.49,14.1,4.49,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2773,15069,Gerda,Arni,42.46,6.91,1.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2774,51078,Gerek,Hammarberg,110.42,17.81,3.56,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2775,10744,Gerek,Atwel,73.54,11.65,3.64,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2776,21147,Gerhardine,Wrenn,82.59,13.11,3.93,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2777,20672,Gerhardine,Borham,99.57,15.65,5.67,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2778,55006,Gerhardt,Tattershall,87.98,14.19,2.84,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2779,16356,Gerianne,Mortimer,109.68,17.29,5.94,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2780,17208,Gerick,Tetla,138.45,0.0,3.9,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2781,11697,Germain,Sallis,66.53,10.56,3.17,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2782,17321,Germaine,Gerrey,76.49,12.19,3.35,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2783,21373,Gerome,McBeath,102.26,16.2,5.06,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2784,21956,Gerri,Kleinhaus,31.62,5.1,1.02,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2785,11394,Gerri,Bernath,93.55,18.27,4.430000000000001,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2786,12732,Gerri,Trowle,263.37,10.91,13.16,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2787,20628,Gerrie,Weagener,118.2,0.0,4.55,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2788,14018,Gerrie,Danielian,147.53,5.81,8.02,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2789,44749,Gerrie,Davsley,32.35,5.1,1.75,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2790,10299,Gerry,Adan,152.97,0.0,6.52,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2791,51484,Gert,Gimblett,151.63,24.02,7.51,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2792,29269,Gert,Underhill,77.0,12.37,2.78,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2793,56745,Gertie,Ferber,479.38,0.0,27.13,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2794,55419,Gertrude,Dighton,74.23,11.83,3.25,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2795,10370,Gertrude,Babst,31.02,5.0,1.47,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2796,22866,Giacinta,Cazin,29.17,5.0,1.42,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2797,20613,Giacinta,Gyver,217.94,0.0,12.34,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2798,13342,Giacobo,Leynagh,110.28,17.47,5.46,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2799,11763,Giacobo,Gavrieli,80.83,12.83,3.85,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2800,55107,Giacobo,Carwithim,14.59,5.0,0.54,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2801,15797,Giacopo,Hellikes,111.13,17.64,5.29,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2802,26284,Gian,Mauditt,36.17,5.73,1.79,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2803,22130,Gianina,Moss,159.0,0.0,9.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2804,49697,Gianina,Greber,69.09,10.88,3.81,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2805,10785,Gianina,Jansa,20.37,5.0,0.87,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2806,50154,Gianina,Suart,109.68,17.29,5.94,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2807,55134,Gianna,Coventon,41.49,6.54,2.25,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2808,52117,Gianna,Nattrass,126.5,0.0,5.45,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2809,58044,Gib,Seleway,43.17,6.9,1.77,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2810,59573,Gib,Chrismas,103.54,16.37,5.32,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2811,58417,Gibby,Trethowan,145.99,0.0,8.59,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2812,16167,Gideon,Pennycuick,139.19,0.0,8.19,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2813,13583,Giffard,Jeayes,57.44,9.1,2.84,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2814,45895,Giffer,Botright,122.88,19.66,4.92,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2815,59703,Gifford,Bortolotti,140.39,0.0,9.49,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2816,21692,Gigi,Westmorland,144.64,0.0,8.19,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2817,36737,Gil,Scully,209.83,0.0,14.18,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2818,50641,Gilbert,Paddie,125.53,0.0,7.38,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2819,23233,Gilberte,Nowland,481.27,0.0,25.52,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2820,11960,Gilbertina,Rocks,58.73,9.45,2.03,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2821,52297,Gilburt,Canlin,89.81,14.2,4.61,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2822,22875,Gilemette,Beneyto,226.39999999999998,15.81,12.39,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2823,16907,Giles,Kearsley,226.89,0.0,12.34,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2824,21693,Gill,Elmer,242.46,0.0,15.86,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2825,10747,Gillan,Jouen,159.86,0.0,9.76,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2826,11230,Gillan,Richings,220.36,0.0,12.96,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2827,22948,Gilles,Rudeforth,148.8,0.0,8.75,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2828,58925,Gilles,De Cleyne,167.36,0.0,7.21,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2829,59173,Gilli,Hadny,433.01,0.0,24.509999999999998,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2830,12952,Gillian,Tuvey,111.88,0.0,6.33,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2831,15780,Gillie,Richardin,62.17,9.83,3.19,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2832,14697,Gillie,Gurden,577.31,0.0,22.21,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2833,58139,Gilligan,Coase,126.95,0.0,6.9,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2834,20008,Ginelle,Braunroth,224.61,0.0,12.71,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2835,44338,Ginelle,Breckenridge,82.71,13.46,1.95,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2836,12264,Ginelle,Bosket,184.03,0.0,11.23,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2837,57004,Ginger,Haseley,24.41,5.0,1.31,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2838,58067,Ginni,Okenden,294.23,25.37,15.21,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2839,13605,Ginnie,Sangwine,84.43,13.27,4.81,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2840,56346,Ginnifer,Dendon,659.39,0.0,38.79,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2841,59122,Gino,Spinage,553.68,21.55,24.13,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2842,14345,Giorgi,Birden,49.48,7.98,1.6,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2843,11564,Giorgia,Fosdike,92.3,14.55,5.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2844,57211,Giorgio,Myton,440.83,0.0,25.93,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2845,15207,Giorgio,Noone,493.68999999999994,0.0,27.939999999999998,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2846,16349,Giraldo,Jerrand,228.45,0.0,0.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2847,16032,Giraud,O'Scanlon,511.18,0.0,28.93,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2848,55296,Gisela,Pimer,110.5,17.47,5.68,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2849,11077,Gisela,McGreay,87.18,14.01,3.12,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2850,57254,Gisele,Duckerin,107.88,17.09,5.34,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2851,16485,Giulio,Portugal,121.37,0.0,6.87,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2852,16612,Giusto,Casford,112.55,17.83,5.57,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2853,17137,Gladi,Ruppertz,113.62,18.0,5.62,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2854,12049,Gleda,Sirkett,94.12,14.91,4.66,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2855,51420,Gleda,Stein,298.92,0.0,16.92,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2856,21553,Glen,Gainsboro,239.19,0.0,13.54,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2857,14685,Glen,Collen,53.82,8.56,2.46,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2858,56364,Glenden,Peagrim,269.27,0.0,17.32,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2859,13246,Glendon,Kraut,14.56,5.0,0.51,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2860,20905,Glenine,Laydon,92.38,14.9,2.98,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2861,52654,Glenn,Brisker,70.11,11.28,2.43,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2862,58394,Glenna,Weadick,43.46,6.92,1.94,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2863,44514,Glennie,Beadell,157.83,0.0,9.63,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2864,49591,Glennis,Armour,40.2,6.7,0.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2865,21579,Glennis,Ibbeson,200.51,0.0,7.71,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2866,14661,Gloria,Trenholm,78.29,12.74,1.85,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2867,45127,Gloria,Scullion,464.89,12.19,30.6,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2868,59299,Gloriana,Bidmead,66.93,10.55,3.63,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2869,56143,Gloriana,Murcott,72.04,11.62,2.32,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2870,50747,Glory,Bunhill,11.69,5.0,0.39,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2871,11291,Gnni,Gribbin,172.48,0.0,10.53,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2872,14980,Godard,Makin,117.76,18.64,5.92,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2873,11622,Godard,Strettell,296.77,5.0,19.72,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2874,14280,Godart,Aimable,99.31,15.64,5.47,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2875,49818,Godart,Deerness,122.61,19.27,6.99,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2876,58481,Goddart,Lisciardelli,289.6,0.0,15.75,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2877,20702,Godfree,Heam,155.72,0.0,6.42,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2878,10846,Godfree,Goldstone,98.59,15.65,4.69,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2879,12698,Godfrey,Prosh,124.87,19.82,5.95,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2880,57316,Godfry,Norewood,34.91,5.63,1.13,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2881,11857,Godwin,Daniello,68.81,10.9,3.41,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2882,14746,Golda,Greenhead,81.49,12.91,4.03,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2883,12950,Goldarina,Burvill,124.68,0.0,7.33,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2884,23980,Goldia,Venable,278.53,0.0,18.83,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2885,14945,Gonzales,Pessler,122.83,20.11,6.2700000000000005,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2886,44236,Goober,Ebdin,75.45,12.17,2.43,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2887,13397,Goran,Petrus,98.38,15.83,3.4,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2888,59246,Goraud,Tritten,273.52,11.64,17.130000000000003,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2889,51084,Gordon,Amort,197.64,0.0,11.19,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2890,28540,Gordon,Nerval,40.07,6.36,1.91,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2891,21131,Gordy,Larn,22.38,5.0,0.98,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2892,57621,Gothart,Gosnay,80.26,12.74,3.82,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2893,54956,Grace,Macenzy,53.52,8.92,0.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2894,26519,Grace,Calleja,172.19,0.0,8.39,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2895,15033,Gradeigh,Krink,132.08,0.0,7.48,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2896,11973,Grady,Croal,14.56,5.0,0.56,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2897,18642,Graeme,Saph,79.21,12.73,2.83,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2898,12759,Graham,Danielski,476.1,0.0,19.3,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2899,19500,Gram,Schwandner,315.83,0.0,19.28,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2900,59249,Gram,Walkden,79.34,12.72,3.02,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2901,57519,Gran,Jenman,44.98,7.07,2.56,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2902,50902,Granger,McShirrie,541.44,10.55,21.89,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2903,13250,Grant,Ghiroldi,46.17,7.28,2.49,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2904,14255,Grant,Scopes,397.82,0.0,22.52,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2905,51121,Granthem,Shugg,51.83,8.36,1.67,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2906,10035,Granthem,Epdell,104.77,16.63,4.99,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2907,16095,Gratiana,Melley,48.71,7.81,1.85,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2908,51456,Grayce,Leupold,118.35,0.0,7.35,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2909,44254,Greer,Brannan,22.06,5.0,0.66,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2910,59199,Greggory,Symones,87.87,13.81,5.01,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2911,10388,Gregor,Raithbie,67.8,10.74,3.36,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2912,22767,Gregor,Cucuzza,124.63,0.0,7.33,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2913,26469,Gregor,Ormond,17.48,5.0,0.68,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2914,14965,Gregor,Cockitt,193.69,0.0,7.99,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2915,50549,Gregorius,Hollows,339.72,0.0,13.07,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2916,11903,Gregorius,Swafford,287.91,0.0,13.06,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2917,13435,Gregory,Ottiwill,130.95,0.0,7.7,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2918,10481,Grenville,Bone,124.35,19.66,6.39,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2919,11772,Grenville,Jurries,109.29,0.0,7.39,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2920,53941,Gretchen,Bowring,114.06,0.0,6.71,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2921,20949,Gretchen,Tousy,80.1,12.74,3.66,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2922,50921,Grete,Willcot,86.04,13.63,4.26,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2923,55027,Gretel,Mapother,64.45,10.19,3.31,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2924,18248,Grethel,Josebury,41.6,6.71,1.34,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2925,51357,Grethel,Attenburrow,152.15,0.0,8.95,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2926,44579,Grethel,Worgan,232.63,0.0,15.73,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2927,12519,Grethel,Geere,88.9,14.0,4.9,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2928,26721,Griff,Dymidowicz,134.6,0.0,9.1,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2929,15232,Griff,Jacobbe,328.36,18.91,20.25,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2930,16553,Griffie,Lauxmann,492.56,0.0,20.31,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2931,12731,Griffie,Rousel,48.55,7.63,2.77,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2932,14808,Gris,Cook,139.48,0.0,7.58,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2933,20705,Grissel,Plackstone,41.35,6.55,2.05,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2934,19568,Grissel,Burles,99.73,15.83,4.75,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2935,57222,Grove,Rechert,765.41,14.37,45.84,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2936,55206,Grove,Bisiker,11.69,5.0,0.39,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2937,17681,Gualterio,Guinery,190.93,0.0,5.38,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2938,11265,Guendolen,Hamal,157.46,0.0,9.26,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2939,20973,Guglielmo,Stubbs,121.53,0.0,5.18,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2940,14365,Gui,Longstaff,292.61,19.66,16.3,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2941,12565,Guido,Pohl,76.58,12.18,3.5,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2942,50449,Guilbert,Carrell,275.77,0.0,16.47,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2943,58556,Guilbert,Woodyeare,273.96,0.0,15.51,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2944,44653,Guillaume,O'Connel,36.17,5.82,1.25,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2945,58840,Guillaume,Finan,804.29,15.09,30.349999999999998,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2946,58123,Guillemette,Satterley,91.49,14.38,5.21,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2947,58914,Guillermo,Thredder,185.51,0.0,10.91,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2948,56972,Guinevere,Venturoli,138.35,0.0,0.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2949,49618,Gunar,Rubbert,299.43,8.74,13.19,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2950,13858,Gunar,Cooley,45.43,7.24,1.99,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2951,15758,Gunilla,Benedito,70.78,11.28,3.1,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2952,11395,Gunilla,Peploe,344.55,13.46,18.74,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2953,59127,Guntar,McGaugan,311.86,19.3,15.91,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2954,49013,Guntar,Hoodspeth,287.94,0.0,16.94,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2955,15197,Guntar,Lawtie,34.4,5.46,1.64,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2956,26867,Gunter,Aron,59.6,9.46,2.84,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2957,54111,Gunther,Wilderspoon,59.6,9.46,2.84,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2958,52485,Gus,Scaysbrook,222.8,0.0,13.6,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2959,20885,Gus,Ife,198.74,0.0,7.64,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2960,22990,Gus,Parnaby,179.4,0.0,8.3,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2961,55759,Gusella,Malone,285.42,26.55,10.67,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2962,12577,Gusella,Waliszek,204.48,0.0,12.48,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2963,21654,Guss,Belchem,136.69,0.0,5.64,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2964,46001,Gussie,O'Hagirtie,110.79,0.0,4.49,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2965,15902,Gussy,Jaouen,543.42,0.0,31.97,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2966,56347,Gusta,Crossman,51.34,8.15,2.44,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2967,15081,Gusta,Spender,193.44,0.0,12.44,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
2968,13245,Gusta,Mapp,254.82,0.0,10.97,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
